Wall time,Step,Value
1686735267.955957,100,0.6094818115234375
1686735350.341511,200,0.5463746190071106
1686735433.190111,300,0.24735108017921448
1686735516.133222,400,0.5681549906730652
1686735599.204538,500,0.8544362187385559
1686735682.56742,600,0.20667050778865814
1686735765.12087,700,0.8781152367591858
1686735847.125215,800,0.09384819865226746
1686735930.309408,900,0.6269090175628662
1686736013.155459,1000,2.0227348804473877
1686736098.793659,1100,3.2943902015686035
1686736180.734624,1200,0.3918360471725464
1686736263.164672,1300,0.5977272987365723
1686736345.477979,1400,1.4234716892242432
1686736427.505516,1500,1.285778284072876
1686736510.009934,1600,3.0800704956054688
1686736592.427132,1700,0.8685421943664551
1686736668.022155,1800,0.0
1686736733.989801,1900,1.4377976655960083
1686736799.583657,2000,1.1031726598739624
1686736868.914058,2100,0.0
1686736936.060563,2200,2.597295045852661
1686737001.499485,2300,3.876023769378662
1686737067.504294,2400,0.7971088290214539
1686737133.842005,2500,1.1800941228866577
1686737199.419218,2600,0.20372675359249115
1686737265.901763,2700,1.8736039400100708
1686737331.470187,2800,0.8579223155975342
1686737397.393294,2900,2.1644046306610107
1686737462.630849,3000,0.9074345231056213
1686737529.720352,3100,0.4809819459915161
1686737595.180074,3200,1.1033750772476196
1686737660.826298,3300,1.0569971799850464
1686737725.652108,3400,0.3842966854572296
1686737791.07493,3500,0.0
1686737856.043981,3600,1.482595443725586
1686737920.797953,3700,0.45225661993026733
1686737986.942796,3800,0.9660186171531677
1686738052.094364,3900,1.7218751907348633
1686738117.71246,4000,1.6425259113311768
1686738184.93504,4100,2.3933606147766113
1686738250.288117,4200,1.8801331520080566
1686738315.85951,4300,1.6371455192565918
1686738381.805455,4400,1.0690160989761353
1686738447.42561,4500,2.8911375999450684
1686738513.112834,4600,3.4484405517578125
1686738579.27454,4700,2.3758299350738525
1686738645.137369,4800,2.200352907180786
1686738710.639014,4900,2.03472900390625
1686738776.626435,5000,0.5575019121170044
1686738844.464574,5100,2.2040116786956787
1686738910.119214,5200,1.8614976406097412
1686738975.487016,5300,1.6633669137954712
1686739040.779389,5400,3.3190231323242188
1686739106.732781,5500,4.224958896636963
1686739172.057147,5600,0.9190583825111389
1686739237.520776,5700,2.65403413772583
1686739303.642082,5800,0.6920852065086365
1686739368.849601,5900,1.4039318561553955
1686739433.944191,6000,0.27762943506240845
1686739501.243493,6100,0.8807144165039062
1686739566.295329,6200,1.161953330039978
1686739631.716149,6300,1.5055049657821655
1686739697.165865,6400,1.9294941425323486
1686739763.046903,6500,2.8875224590301514
1686739828.345857,6600,1.7550714015960693
1686739894.813055,6700,4.307626724243164
1686739960.096482,6800,0.6198194026947021
1686740025.568918,6900,2.819032669067383
1686740090.964878,7000,1.2440547943115234
1686740158.9871,7100,2.0896592140197754
1686740223.59094,7200,0.9166665077209473
1686740288.574957,7300,1.0515408515930176
1686740353.488303,7400,1.6589351892471313
1686740419.188556,7500,0.9293689727783203
1686740484.695818,7600,0.4282114505767822
1686740549.878378,7700,0.6393958330154419
1686740615.123489,7800,1.1204614639282227
1686740680.824646,7900,0.9222860336303711
1686740746.76186,8000,1.603685736656189
1686740814.761296,8100,1.6705801486968994
1686740880.107853,8200,0.8756593465805054
1686740945.713461,8300,1.2103140354156494
1686741011.447425,8400,0.7381852865219116
1686741077.234756,8500,0.26275181770324707
1686741143.185246,8600,0.9360666275024414
1686741208.835091,8700,1.2820250988006592
1686741274.565406,8800,2.5171728134155273
1686741340.642606,8900,1.131689429283142
1686741406.435551,9000,2.10899019241333
1686741474.542614,9100,1.8804354667663574
1686741539.602865,9200,0.7996761798858643
1686741604.846548,9300,0.6460986137390137
1686741670.79788,9400,1.1353554725646973
1686741736.483247,9500,0.09831295907497406
1686741801.368999,9600,0.692797839641571
1686741866.305962,9700,0.6447478532791138
1686741931.221395,9800,0.9110503196716309
1686741996.571036,9900,1.1625802516937256
1686742062.319439,10000,0.324851393699646
1686742130.065368,10100,0.6850543022155762
1686742194.7557,10200,0.1127595379948616
1686742259.184471,10300,0.7680691480636597
1686742324.054402,10400,0.6902251243591309
1686742388.905459,10500,0.0
1686742453.34364,10600,0.8265151977539062
1686742518.375415,10700,1.121445655822754
1686742583.099678,10800,0.4546339511871338
1686742647.591001,10900,1.1521646976470947
1686742712.034296,11000,0.7349636554718018
1686742779.075042,11100,0.946917712688446
1686742843.493422,11200,1.3501180410385132
1686742908.012456,11300,0.023052886128425598
1686742972.443746,11400,0.31532350182533264
1686743036.890093,11500,0.27501705288887024
1686743101.249975,11600,0.40440452098846436
1686743166.202015,11700,1.5100905895233154
1686743230.919231,11800,0.7804682850837708
1686743295.706029,11900,1.2479526996612549
1686743360.322948,12000,0.7135030031204224
1686743427.620847,12100,0.24213366210460663
1686743492.925309,12200,0.3108381927013397
1686743558.149114,12300,0.2946026623249054
1686743623.211685,12400,0.831403374671936
1686743687.916773,12500,0.24729374051094055
1686743752.616534,12600,0.9384537935256958
1686743817.200656,12700,0.06821432709693909
1686743882.073488,12800,0.2752515971660614
1686743946.930642,12900,0.2860953211784363
1686744011.824788,13000,0.9595322012901306
1686744079.589054,13100,0.19521406292915344
1686744144.337272,13200,0.9330034255981445
1686744209.152048,13300,0.38953667879104614
1686744274.006199,13400,0.7436985969543457
1686744338.777505,13500,0.1517275720834732
1686744403.183164,13600,0.17745552957057953
1686744467.543244,13700,1.001509189605713
1686744532.60695,13800,0.23467694222927094
1686744597.301976,13900,0.3191991150379181
1686744662.044023,14000,0.09210367500782013
1686744728.426088,14100,0.24962541460990906
1686744793.046441,14200,0.7361326217651367
1686744857.701257,14300,1.060678482055664
1686744921.953924,14400,0.3044515550136566
1686744986.413214,14500,0.30538204312324524
1686745050.778417,14600,0.4098498821258545
1686745115.185171,14700,1.125633955001831
1686745179.887714,14800,0.5783864259719849
1686745244.427059,14900,0.5957701206207275
1686745308.78749,15000,0.7027444839477539
