Wall time,Step,Value
1686735267.967845,100,1.4354629516601562
1686735350.355838,200,1.4961414337158203
1686735433.210278,300,0.7928822636604309
1686735516.15419,400,1.805403470993042
1686735599.220719,500,1.729824423789978
1686735682.582444,600,1.3396494388580322
1686735765.132974,700,1.4756979942321777
1686735847.137128,800,0.7975988984107971
1686735930.332281,900,1.4215896129608154
1686736013.176201,1000,2.329267740249634
1686736098.807394,1100,4.052367210388184
1686736180.74665,1200,0.5988020896911621
1686736263.179076,1300,0.8757085800170898
1686736345.489984,1400,1.9285876750946045
1686736427.520077,1500,1.8455809354782104
1686736510.029947,1600,3.680342674255371
1686736592.438785,1700,1.1201423406600952
1686736668.036983,1800,0.42895931005477905
1686736733.996645,1900,1.8671619892120361
1686736799.59032,2000,1.3518143892288208
1686736868.925723,2100,0.14491723477840424
1686736936.068992,2200,3.4764111042022705
1686737001.505222,2300,4.6336541175842285
1686737067.511224,2400,1.0892667770385742
1686737133.847963,2500,1.3990395069122314
1686737199.436309,2600,1.3238639831542969
1686737265.916772,2700,2.1988959312438965
1686737331.482978,2800,1.0845508575439453
1686737397.399628,2900,3.127211570739746
1686737462.637284,3000,1.234389066696167
1686737529.726078,3100,0.7969877123832703
1686737595.185398,3200,1.2522181272506714
1686737660.840128,3300,1.395558476448059
1686737725.664792,3400,0.4751568138599396
1686737791.081019,3500,0.010955304838716984
1686737856.04966,3600,2.0279428958892822
1686737920.804487,3700,0.6620372533798218
1686737986.950208,3800,1.1842384338378906
1686738052.100755,3900,2.036647319793701
1686738117.720131,4000,1.9320480823516846
1686738184.941987,4100,2.793598175048828
1686738250.294151,4200,2.1734349727630615
1686738315.865762,4300,1.761846661567688
1686738381.812112,4400,1.4417541027069092
1686738447.434103,4500,3.302614688873291
1686738513.121429,4600,3.803589105606079
1686738579.286884,4700,3.1229140758514404
1686738645.145105,4800,2.691800355911255
1686738710.645356,4900,2.6396331787109375
1686738776.633346,5000,0.958035945892334
1686738844.472253,5100,2.670903444290161
1686738910.128403,5200,2.0709755420684814
1686738975.492995,5300,2.2706825733184814
1686739040.784934,5400,3.7122550010681152
1686739106.738743,5500,4.91660213470459
1686739172.063512,5600,1.2420367002487183
1686739237.536186,5700,3.4212260246276855
1686739303.655072,5800,0.7964184880256653
1686739368.854932,5900,2.1909592151641846
1686739433.949957,6000,0.6379499435424805
1686739501.251693,6100,1.587088942527771
1686739566.301601,6200,1.4468024969100952
1686739631.722529,6300,1.6984429359436035
1686739697.179312,6400,2.1685593128204346
1686739763.052796,6500,3.3338849544525146
1686739828.351941,6600,2.075470447540283
1686739894.82003,6700,4.795624732971191
1686739960.102442,6800,0.947171151638031
1686740025.581925,6900,3.497140645980835
1686740090.977404,7000,1.4217771291732788
1686740158.992804,7100,2.431674003601074
1686740223.596293,7200,1.5345860719680786
1686740288.58089,7300,1.1985739469528198
1686740353.494989,7400,1.966528058052063
1686740419.203412,7500,1.0929358005523682
1686740484.70941,7600,0.5682774186134338
1686740549.885186,7700,0.9417015314102173
1686740615.133136,7800,1.5862131118774414
1686740680.831319,7900,1.4716840982437134
1686740746.769308,8000,1.8104605674743652
1686740814.773358,8100,2.0167887210845947
1686740880.122229,8200,1.061711311340332
1686740945.719858,8300,1.4985041618347168
1686741011.453118,8400,1.4037805795669556
1686741077.242415,8500,0.3727317154407501
1686741143.192804,8600,1.401120901107788
1686741208.843702,8700,1.676183819770813
1686741274.581146,8800,2.9348385334014893
1686741340.649431,8900,1.5396240949630737
1686741406.442971,9000,2.6449217796325684
1686741474.549155,9100,2.2291245460510254
1686741539.610235,9200,1.257811427116394
1686741604.861076,9300,1.4973082542419434
1686741670.812059,9400,1.335067629814148
1686741736.488754,9500,0.25236576795578003
1686741801.375213,9600,1.2300825119018555
1686741866.31164,9700,0.8921762108802795
1686741931.228974,9800,1.1537364721298218
1686741996.592036,9900,1.5302214622497559
1686742062.326825,10000,0.6171889305114746
1686742130.071158,10100,1.1227532625198364
1686742194.761534,10200,0.6850932836532593
1686742259.190211,10300,0.9829056262969971
1686742324.060172,10400,0.8414372801780701
1686742388.917555,10500,0.11365783214569092
1686742453.356621,10600,1.136168122291565
1686742518.38209,10700,1.948818325996399
1686742583.10574,10800,0.5948484539985657
1686742647.59641,10900,1.5061838626861572
1686742712.039959,11000,0.9003432393074036
1686742779.087851,11100,1.476250410079956
1686742843.499946,11200,1.875050663948059
1686742908.018147,11300,0.35498806834220886
1686742972.449735,11400,0.7364378571510315
1686743036.896233,11500,0.5658784508705139
1686743101.255465,11600,0.7461421489715576
1686743166.208642,11700,1.710798978805542
1686743230.926064,11800,1.093320608139038
1686743295.712958,11900,1.5287572145462036
1686743360.328834,12000,1.1259218454360962
1686743427.626886,12100,0.4694906771183014
1686743492.931338,12200,0.5757285356521606
1686743558.156248,12300,0.7577021718025208
